specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;region2 - region;region2 - guessed;region2 - not_sure;region2 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info;scientific_name - same_as_label;scientific_name - scientific_name;scientific_name - not_in_list;scientific_name - family;scientific_name - genus;scientific_name - epiteth;owner - question_1;owner - no_info
B;Herbarium Berolinense;B 10 1179362;3;6384204;Caryophyllaceae;Dianthus;pinifolius;;Griechenland;False;;;;Ioannina(Νομός Ιωαννίνων);;;;;;;;17/07/1998 - 17/07/1998;False;False;R. Eisenblätter & E. Willing;;;False;68.089;False;;;True;Ep. Dhodhonis, ONO Skamnelli (Ioa 578) Bach, Sumpfwiese, Kiefernwald, 1020 m.;;False;39.9133 , 20.9027;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179343;3;6384204;Caryophyllaceae;Dianthus;pinifolius;;Griechenland;False;;;;Trikala(Νομός Τρικάλων);;;;;;;;15/07/1997 - 15/07/1997;False;False;R. Eisenblätter & E. Willing;;;False;60.117;False;;;True;Ep. Kalambakas, Notia Pindhos, NW Kastanea (Tri 176). Sandsteinhänge mit Eichengebüsch, 860 m;False;;39.714722 , 21.37889;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179341;3;6384204;Caryophyllaceae;Dianthus;pinifolius;;Griechenland;False;;;;Trikala(Νομός Τρικάλων);;;;;;;;15/07/1997 - 15/07/1997;False;False;R. Eisenblätter & E. Willing;;;False;60.118 b;False;;;True;Ep. Kalambakas, Notia Pindhos, NW Kastanea (Tri 176). Sandsteinhänge mit Eichengebüsch, 860 m.;False;;39.71472222222223 , 21.378888888888888;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179269;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Serbien;False;;;;Nišavski;;;;;;;;11/08/1997 - 11/08/1997;False;False;J. Štěpánek, J. Kirschner & B. Trávníček;;;False;4908;False;;;True;Serbia orientalis, urbs Niš, vallis flum. Nišava, opp. Sičevo: herbosis fruticosisque supra viam publicam in declivitate supra oppidum Sičevo: solo calcareo.;False;;43.35 , 22.091666666666665;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179266;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Montenegro;False;;;;Plužine;;;;;;;;01/08/1905 - 31/08/1905;False;False;Jos. Rohlena;;;False;;True;;;True;In m. Maglić, ca. 1800 m.;False;;43.270622450395216 , 18.75308632828819;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179262;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Kroatien;False;;;;Ličko-Senjska;;;;;;;;;;True;;;;True;;True;;;True;Monte Prologh in Dalmatien;False;;44.93333333333333 , 14.983333333333333;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179288;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Deutschland;True;;;;Bayern;;;;;;;;01/01/1820 - 31/12/1820;False;False;;;;True;;True;;;True;E H. Erlangense;False;;49.59396947098444 , 11.005210876464846;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179273;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Mazedonien;;;;False;Tetovo(Тетово);;;False;;;;;29/06/1982 - 29/06/1982;;;F. Černoch;;;;39320;;F. Černoch;;;Tetovo (Jugoslavia, Macedonia, montes Šar Planina), in montibus Šapka et Titov vrh, alt. 2000 m s. m., sparso in pascuis alpinis.;;False;42.01638888888889 , 20.885555555555555;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179271;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Bosnien und Herzegowina;False;;;;Federacija Bosne i Hercegovine;;;;;;;;18/08/1908 - 18/08/1908;False;False;M. Burret;;;False;88;False;;;True;Auf dem Vlašič bei Travnik.;False;;44.27520234991967 , 17.626419069129046;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179270;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Bosnien und Herzegowina;False;;;;Federacija Bosne i Hercegovine;;;;;;;;17/08/1880 - 17/08/1880;True;False;A. Breindl;;;False;;True;;;True;Sarajevo (Bosnien) Felsen 2000';False;;43.85625833333334 , 18.413075;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0421742;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Bulgarien;False;;;;Blagoevgrad(Благоевград);;;;;;;;26/06/2006 - 26/06/2006;False;False;Pavel Křivka;;;False;;True;Pavel Křivka;;False;"Montes Pirin, pars australis: in prato apud viam ad verticem montis Orelek; 1794 m s. l. m.";False;;41.55361111111111 , 23.61238888888889;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179264;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Bosnien und Herzegowina;False;;;;Federacija Bosne i Hercegovine;;;;;;;;08/08/1934 - 08/08/1934;False;False;O. Fiedler;;;False;11569;False;;;True;"Čvrstnica-Planina: Unter dem Drinača-Gipfel (""Trinača""); 2000m.";False;;43.6318305 , 17.6573312;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179296;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. minutiflorus;;Griechenland;False;;;;Pella(Νομός Πέλλας);;;;;;;;13/08/1977 - 13/08/1977;False;False;W. Greuter;;;False;15731;False;A. Strid;;False;Eparhia Almopia: montes Kaimaktsalan, in latere boreali verticis Kreminak, alt. 2100-2150 m. In clivis herbosis et erinaceo-dumulosis septemtriones spectantibus, solo gneisico.;False;;40.95 , 21.816666666666666;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179292;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. minutiflorus;;Mazedonien;False;;;;Jegunovce(Јегуновце);;;;;;;;01/07/1934 - 31/07/1934;False;False;Otto Behr;;;False;;True;;;True;Skoplje (Üsküb): Šar-planina, Gipfelregion des Ljuboten, ca 2300 m;False;;42.20561011435419 , 21.11526489432436;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179294;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. minutiflorus;;Griechenland;False;;;;Kastoria(Νομός Καστοριάς);;;;;;;;28/08/1990 - 28/08/1990;False;False;B. Pirker mit E. Royl & A. Fleischer;;;False;373;False;W. Greuter;;False;Eparchia Kastorias, Berg Gramos. Aufstieg zum Kato Arena, Nebenstraße. 1680-1720 m. Feinerde auf Kalk.;False;;40.282449833750555 , 20.946578980365306;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179295;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. minutiflorus;;Griechenland;;;;False;Pieria(Νομός Πιερίας);;;False;;;;;01/07/1960 - 31/07/1960;;;F. Sorger;;;;605-3-11;;A. Strid;;;Nomos & Eparchia Pieria: Thessalischer Olymp (Or. Olympos). 2000 m.;;False;40.06811006491368 , 22.39680275871998;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179293;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. minutiflorus;;Mazedonien;;;;False;Jegunovce(Јегуновце);;;False;;;;;01/07/1934 - 31/07/1934;False;False;Otto Behr;;;False;;True;;;True;Skoplje (Üsküb): Šar-planina, Gipfelregion des Ljuboten, ca 2300 m;False;;42.20561011435419 , 21.11526489432436;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179299;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. noeanus;;Serbien;False;;;;Pirotski;;;;;;;;05/07/1898 - 05/07/1898;False;False;Lujo Adamovic;;;False;;True;;;True;in fissuris rupium calc. m. Basara pr. Pirot;False;;43.16353866369953 , 22.703933715820316;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179302;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. noeanus;;Serbien;False;;;;Pirotski;;;;;;;;05/07/1898 - 05/07/1898;False;False;L. Adamovič;;;False;;True;;;True;"Pirot; in m. Basara. 1300 m.";False;;43.16197150204567 , 22.700242990977134;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179297;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. noeanus;;Bulgarien;False;;;False;Sofia(София);;;False;;;;;12/07/1985 - 12/07/1985;False;False;P. Panov;;;False;;True;;;True;sp. Skakaviča;;False;42.15481406282425 , 23.535118103027347;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179304;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. noeanus;;Griechenland;False;;;;Drama(Νομός Δράμας);;;;;;;;22/07/1981 - 22/07/1981;False;False;L. Farsakoglou, R. Franzén & A. Strid;;;False;19328;False;;;True;Saddle between Boura and Mavro Vouno, 1200-1250 m. Dry meadows in opening of mixed woodland. Granite.;False;;41.301592885115326 , 23.71828079223633;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179298;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. noeanus;;Serbien;False;;;;Rasinski;;;;;;;;29/08/1981 - 29/08/1981;False;False;A. Andersson & R. Franzén;;;False;969;False;A. Strid;;False;Kosovo/Serbia: Mt. Suvo Rudište (2017 m), c. 1 km E of a pass on the road between Brus and Josanička Banja, W of the village of Brzeče. Subalpine grassland on a slope facing S, 1650-1700 m.;False;;43.32342777777778 , 20.838683333333332;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179300;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. noeanus;;Serbien;;;;False;Pirotski;;;False;;;;;05/07/1898 - 05/07/1898;;;Adamowić;;;;;True;;;True;In fissuris rupium m. Basara pr. Pirot, sol. calc.;;False;43.1623829 , 22.6910222372168;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179303;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. noeanus;;Serbien;False;;;;Pirotski;;;;;;;;05/07/1898 - 05/07/1898;False;False;L. Adamovič;;;False;;True;;;True;"Pirot; in m. Basara. 1300 m.";False;;43.15860579000082 , 22.67927169450559;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179301;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. noeanus;;Serbien;;;;False;Pirotski;;;;;;;;01/06/1896 - 30/06/1896;;;Adamović;;;;;True;;;True;In rupestribus m. Bassara prope Pirot. Solo calcareo.;False;;43.16362012590674 , 22.696380615234375;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1178543;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. orbelicus;;Griechenland;False;;;;Kavala(Νομός Καβάλας);;;;;;;;14/07/1970 - 14/07/1970;False;False;K. H. Rechinger;;;False;38398;False;;;True;Macedonia orientalis: Montes Pangaeon prope Kavalla, in regione Fagi declivium orientalium.;False;;40.922333242525525 , 24.220733684487644;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179305;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. orbelicus;;Griechenland;False;;;;Serres(Νομός Σερρών);;;;;;;;21/08/1978 - 21/08/1978;False;False;W. Greuter;;;False;16651;False;;;True;Macedonia or., ad limen prov. Serres et Dhrama: mons Orvilos, in latere meridionali verticis principis usque ad cacumen, alt. 1750-2212 m. In pascuis alpinis Sesleriae dumis Juniperorum inspersis, solo calcareo.;False;;41.36666666666667 , 23.616666666666667;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0275773;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. orbelicus;;Griechenland;False;;;;Drama(Νομός Δράμας);;;;;;;;04/08/1998 - 04/08/1998;False;False;A. Schuler;;;False;98/253;False;;;True;Dimos Drama, Mount Falakron. Pastures. Limestone. Alt.: 1800-2000 m.;False;;41.3 , 24.083333333333332;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0469259;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. orbelicus;;Griechenland;False;;;;Drama(Νομός Δράμας);;;;;;;;18/06/1992 - 18/06/1992;False;False;W. Greuter, B. Zimmer, A. Anagnostopoulos & K. Athanasiou;;;False;23594;False;;;True;Mt. Falakro, 6 road-km NE of Volakas, 1020 m. Cattle pasture with Juniperus communis, on marble.;False;;41.3333 , 24.05;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179310;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. orbelicus;;Griechenland;False;;;;Serres(Νομός Σερρών);;;;;;;;24/06/1989 - 24/06/1989;False;False;Willing;;;False;7198 a;False;;;True;Ep. Serron, Menikion, NW-Hänge des Spanakokorifi, Höhe: 1170-1500 m;False;;41.15 , 23.6611;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179309;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. orbelicus;;Griechenland;False;;;;Drama(Νομός Δράμας);;;;;;;;15/06/1990 - 15/06/1990;False;False;Willing;;;False;8.075 a;False;;;True;Falakrom-Massiv, 3,5 km SO Voalakas (Dhr 8 g) Felsige Stipa-Wiesen u. Kiefernwald, Höhe: 1370 m;False;;41.2833 , 24.0166;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179308;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. orbelicus;;Griechenland;False;;;;Serres(Νομός Σερρών);;;;;;;;17/06/1990 - 17/06/1990;False;False;Willing;;;False;10.581;False;;;True;Menikion-Massiv, NW-Hänge des Spanakokorifi (Ser 6 f) Steinige Wiesen m. wenigen Juniperus, Höhe 1180 m;False;;41.15 , 23.65;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0188483;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. orbelicus;;Griechenland;;;;False;Drama(Νομός Δράμας);;;False;;;;;15/06/1990 - 15/06/1990;;;Willing;;;;8.075 b;;;;True;Nom. Dhrama, Falakron-Massiv, 3,5 km SO Voalakas (Dhr 8 g). Felsige Stipa-Wiesen u. Kiefernwald. Höhe: 1370 m.;;False;41.28333333333333 , 24.016666666666666;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179307;3;6384204;Caryophyllaceae;Dianthus;petraeus subsp. orbelicus;;Griechenland;False;;;;Kavala(Νομός Καβάλας);;;;;;;;27/06/1992 - 27/06/1992;False;False;Willing;;;False;20.374;False;A. Strid;;False;Ep. Pangeon, Pangeon, Ski-Station (Kav 3 i) Bergwiesen, Höhe 1600 m;False;;40.9083 , 24.125;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0598801;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Österreich;False;;;;Wien;;;;;;;;01/01/1846 - 31/12/1846;False;False;Lechler;;;False;;True;;;True;Wien;False;False;48.2108328843924 , 16.398811340332035;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0118522;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Österreich;False;;;;Steiermark;;;False;;;;;20/07/1940 - 20/07/1940;False;False;Friedrich Morton;;;False;2908;;P. Hein;;False;Durch den Stein, Schutthalde;True;False;47.49777803450977 , 13.942852020263674;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0623927;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Österreich;False;;;;Steiermark;;;;;;;;01/06/1905 - 30/06/1905;False;False;I. Glatz et G. Strobl;;;False;;True;;;True;"Stiria superior: In glareosis vallis Gesäuse prope pagum Hieflau; solo calcareo, 580 m s. m.";False;;47.60770277777778 , 14.743522222222222;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179495;3;6384204;Caryophyllaceae;Dianthus;plumarius;;;False;;;True;;;;True;;;;;01/01/1820 - 31/12/1820;False;False;W. Mann;;;False;;True;;;True;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1179485;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Ungarn;False;;;;Budapesti;;;;;;;;01/06/1883 - 30/06/1883;False;False;Richter;;;False;;True;;;True;Ofen [Buda];False;;47.4983815 , 19.0404707;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179475;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Ungarn;False;;;;Budapesti;;;;;;;;01/07/1872 - 31/07/1872;False;False;Lud. Richter;;;False;;True;;;True;Ofen, Adlersberg, Dolomit;False;;47.481944444444444 , 19.01888888888889;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179469;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Slowakei;False;;;;Prešovský kraj;;;;;;;;01/05/1890 - 31/05/1890;False;False;Jos. Ullepitsch;;;False;;True;;;True;Pflanzen der Zips. Bei Leschnitz [Lesnica];False;;49.400585132197136 , 20.47182083129883;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179463;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Tschechien;False;;;;Hlavní město Praha;;;;;;;;;;True;Prese [Praesens];;;False;;True;;;True;Pragae in Bohemia;False;;50.0874654 , 14.4212535;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1008667;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Deutschland;True;;;;Sachsen;;;;;;;;01/01/1864 - 31/12/1865;False;False;H. Lindemuth;;;False;;True;;;True;Hort. Lips.;False;;51.33321258069539 , 12.370262145996096;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179462;3;6384204;Caryophyllaceae;Dianthus;plumarius;;Österreich;;;;False;Steiermark;;;False;;;;;03/06/1886 - 03/06/1886;;;E. Preissmann;;;;;True;;;True;Felsbahnen unter der Ruine Gösting bei Graz. - Kalk. - 500 m.;;False;47.10474783497271 , 15.380880832672121;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179272;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Kroatien;False;;;;Koprivničko-Križevačka;;;;;;;;;;True;Vukotinović;;;False;;True;;;True;In saxosis montium Kalnik;False;;46.13282433411541 , 16.46308779716492;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179248;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Kroatien;;;;False;Ličko-Senjska;;;False;;;;;20/07/1888 - 20/07/1888;False;False;Poscharsky;;;False;;True;;;True;Auf dem Gipfel der Plisivica bei Kornica im Otocaner Regimente ca. 1400 Mtr. Höhe.;False;;44.77696106840196 , 15.757827758789064;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179267;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Kroatien;;;;False;Splitsko-Dalmatinska;;;False;;;;;;;True;Petter;;;;;True;;;True;in monte Troglav in Dalmatia;;False;43.3339296 , 17.0545036;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179282;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Mazedonien;False;;;;Bitola(Битола);;;;;;;;17/07/1936 - 17/07/1936;False;False;Otto u. Ernst Behr;;;False;;True;;;True;Auf dem Perister bei Bitolj (Monastir).;False;;40.99918331849604 , 21.185188286472112;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0142204;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Griechenland;False;;;;Serres(Νομός Σερρών);;;;;;;;17/08/2000 - 17/08/2000;False;False;A. Schuler;;;False;00/423;False;;;True;Dimos Kerkini, Mount Belles (Kerkini). Above Poroia, mountain pastures above the timberline. On gneisses. Alt.: 1550-1600 m.;False;;41.31666666666667 , 23.083333333333332;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179287;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Deutschland;True;;;False;Nordrhein-Westfalen;;;False;;;;;01/01/1838 - 31/12/1838;False;False;;;;True;;True;;;True;H. Bonn. [Hortus Bonnensis] (e seminn. H. Pesthinensis);;False;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1179290;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Caraş-Severin;;;;;;;;;;True;Rochel;;;;;True;;;True;In cacumine montis Skofaine retro Oraviza Banatus;False;;45.08030891930731 , 21.71379089355469;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179257;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Bulgarien;;;;False;Kurdzhali(Кърджали);;;False;;;;;12/07/1966 - 12/07/1966;;;P. Panov;;;;;True;;;True;Tscherna Niva [Černa Niva];;False;41.77976088610563 , 25.268211364746094;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0616421;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Caraş-Severin;;;;;;;;11/06/1930 - 11/06/1930;False;False;E. L. Nyârády;;;False;;True;;;True;Banatus, distr. Caras. In cacumine montis Fata mare supra pagum Maidan. Alt cca. 550-660 m.;False;;45.08030891930731 , 21.7474365234375;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179251;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;;;;True;;;;;;;True;;;;True;;True;;;True;Siebenbürgen;False;;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1179249;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Alba;;;False;;;;;;;True;Simkovics;;;False;;True;;;True;Siebenbürgen Kis-Aranyos;False;;46.3565015 , 22.8350372;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179250;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;;;;False;Alba;;;False;;;;;;;True;Simkovics;;;False;;True;;;True;Siebenbürgen Kis-Aranyos;;False;46.3565015 , 22.8350372;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1008634;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Hunedoara;;;;;;;;25/07/1882 - 25/07/1882;False;False;L. Simkovics;;;False;;True;;;True;In rupibus calcareis alpinum Bihariensium, supra pagum Petrosz [Petros], Hungaria. Alt. 1000-1200 m.;False;;45.423270172550616 , 23.185615539550785;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179289;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Caraş-Severin;;;;;;;;;;True;Rochel;;;False;;True;;;True;Colleg. ad oppidum Moldawa [Moldowa Veche] in rupibus calcareis Banatus.;False;;44.724276657732226 , 21.62601471296512;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1008673;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Deutschland;True;;;;Sachsen;;;;;;;;01/01/1864 - 31/12/1865;False;False;H. Lindemuth;;;False;;True;;;True;Hort. Lips.;False;;51.33312345 , 12.369812491687455;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1008630;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Bosnien und Herzegowina;False;;;;Federacija Bosne i Hercegovine;;;;;;;;01/07/1886 - 31/07/1886;False;False;A. de Degen;;;False;;True;;;True;Bosnia, in saxis supra Serajevo;False;;43.867950634753456 , 18.394889831542972;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1008635;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Alba;;;;;;;;02/06/1886 - 02/06/1886;False;False;J. Barth;;;False;;True;;;True;In subalpinis: Torotzko [Rimetea];False;;46.452983333333336 , 23.566411111111112;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179256;3;6384204;Caryophyllaceae;Dianthus;petraeus;;;False;;;True;;;;True;;;;;17/06/1990 - 17/06/1990;False;False;Aldár Richter;;;False;;True;;;True;;;True;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 0588486;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Mehedinţi;;;;;;;;08/07/1868 - 08/07/1868;False;False;A. E. R. v. Reuss & A. L. v. Reuss;;;False;;True;;;True;Dubowaner Felsen bei Orsowa;False;;44.67583940318363 , 22.313232421875004;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0588485;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Caraş-Severin;;;;;;;;30/06/1868 - 30/06/1868;False;False;A. E. R. v. Reuss & A. L. v. Reuss;;;False;;True;;;True;Am Felsen des Domugled [Domogled] bei Mehadia;;False;44.886534600018194 , 22.40798950195313;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 0551943;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Mehedinţi;;;;;;;;04/06/1937 - 04/06/1937;False;False;Z. Kárpáti;;;False;;True;;;True;Banat, Comit. Krassó-Szörény. In valle fluvium Danubii Kazan inter pagos Ogradina et Plavisevica, in rupibus calcereis alt. cca. 70 m.;False;;44.620400000000004 , 22.258066666666668;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0588491;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Caraş-Severin;;;;;;;;;;True;J. Heuffel;;;False;;True;;;True;In rupibus ad Thermas Herculis [Băile Herculane] in Banatu.;False;;44.87953619738022 , 22.415714263916016;;;;;;;;;;;
B;Herbarium Berolinense;B 10 0588490;3;6384204;Caryophyllaceae;Dianthus;petraeus;;Rumänien;False;;;;Caraş-Severin;;;;;;;;;;True;J. Heuffel;;;False;47;False;;;True;In rupestribus montis Domuglett [Domogledul Mare] ad Thermas Herculis [Băile Herculan];False;;44.869009599324826 , 22.437171936035156;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179430;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. serbicus;;Griechenland;;;;False;;;;True;;;;;01/07/1938 - 31/07/1938;;;O. u. E. Behr;;;;;True;;;True;Pindus: beim Dorfe Kastania;;False;;;;True;;;;;;;;
B;Herbarium Berolinense;B 10 1179433;3;6384204;Caryophyllaceae;Dianthus;pinifolius subsp. tenuicaulis;;Griechenland;False;;;;Xanthi(Νομός Ξάνθης);;;;;;;;15/08/1978 - 15/08/1978;False;False;W. Greuter;;;False;16474;False;A. Strid;;False;in montibus ad occidentem pagi Dhimari versus fines Bulgariae, alt. 1500-1550 m. Ad rupes graniticas praeruptas austro-orientem spectantes.;False;;41.3666 , 24.8166;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179436;3;6384204;Caryophyllaceae;Dianthus;platyodon;;Österreich;False;;;;Wien;;;;;;;;01/01/1812 - 31/12/1812;False;False;D. Schott;;;;;True;L. C. Treviranus;;;Vindobonâ [Wien];False;;48.208175000000004 , 16.373819444444443;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179439;3;6384204;Caryophyllaceae;Dianthus;platyodon;;Russland;;;;False;Volgograd oblast(Волгоградская область);;;False;;;;;;;True;a Kühlewein;;;False;9671;False;;;True;Sarepta;False;;48.52098237144403 , 44.506728031342824;;;False;;;;;;;;
B;Herbarium Berolinense;B 10 1179437;3;6384204;Caryophyllaceae;Dianthus;platyodon;;Russland;False;;;;Volgograd oblast(Волгоградская область);;;;;;;;;;True;A. Becker;;;False;;True;;;True;im Sandboden der Berge bey Sarepta;False;;48.508530366128944 , 44.49557304382324;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179438;3;6384204;Caryophyllaceae;Dianthus;platyodon;;Russland;False;;;;Volgograd oblast(Волгоградская область);;;;;;;;31/05/1884 - 31/05/1884;False;False;A. Becker;;;False;;True;;;True;Am Sandboden der Berge bey Sarepta.;False;;48.519444444444446 , 44.51083333333333;;;;;;;;;;;
B;Herbarium Berolinense;B 10 1179435;3;6384204;Caryophyllaceae;Dianthus;platyodon;;Polen;;;;False;Zachodniopomorskie;;;False;;;;;;;True;Besser;;;False;;True;;;True;e Podansk;True;;53.53745098722465 , 14.895401000976564;;;False;;;;;;;;
