specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;collector - collector;collector - other_collectors;collector - not_sure;collector - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;geo - position;geo - description;geo - not_sure;geo - no_info
BGBM;B;B 30 0318713;1;14;; ;Myurella julacea;;Island;;False;False;False;Vestfirðir;False;False;False;06/07/1973 - 06/07/1973;False;False;J.-P. & G. Frahm;;False;False;J.-P. & G. Frahm;False;False;Südküste von Vestfirdir;False;False;65.5305 , -22.1705;;False;False
BGBM;B;B 30 0318714;1;14;; ;Myurella tenerrima;;Norwegen;;False;False;False;Oppland;False;False;False;06/09/1972 - 06/09/1972;False;False;Nils Hakelier;;False;False;;;True;Lom, Storgrovhö, auf feuchtem Felsen;False;False;61.6644 , 8.2513;;False;False
BGBM;B;B 30 0318715;1;14;; ;Myurella tenerrima;;Finnland;;False;False;False;Oulun lääni(Uleåborgs län);False;False;False;14/08/1976 - 14/08/1976;False;False;Jean Louis De Sloover;;False;False;Jean Louis De Sloover;False;False;"Finlande, province de Kuusamo, village de Juuma, Jäkälävuoma (gorges) partie ouest, alt. env. 240 m; anfractuosité d'une paroi rocheuse verticale, No. 23806";False;False;66.261 , 29.4503;;False;False
BGBM;B;B 30 0318716;1;14;; ;Myurella tenerrima;;Schweden;;False;False;False;Jämtlands län;False;False;False;09/08/1975 - 09/08/1975;False;False;Frahm;;False;False;;;True;Schweden. Jämtland, Undersaker, Tväraklumparna in Ritzen kalkhaltigen Gesteins;False;False;63.2 , 12.3333;;False;False
BGBM;B;B 30 0318717;1;14;; ;Myurium hochstetteri;;Portugal;;False;False;False;Açores;False;False;False;29/08/2004 - 29/08/2004;False;False;Frahm;;False;False;;;True;Pico, Straße Longitudinal - Santa Luzia, Höhe (m): 545;False;False;38.5149 , -28.3944;;False;False
BGBM;B;B 30 0318718;1;14;; ;Myurium hochstetteri;;Portugal;;False;False;False;Açores;False;False;False;21/08/2004 - 21/08/2004;False;False;Frahm;;False;False;;;True;Terceira. Straße Algar do Carvao nach Aqualva. Höhe 660 m.Niedriger Laurus azorica-Juniperus brevifolia-liex perado-Wald, epiphytiscj;False;False;38.734 , -27.208;;False;False
BGBM;B;B 30 0318719;1;14;; ;Myurium hochstetteri;;Portugal;;False;False;False;Açores;False;False;False;19/08/2004 - 19/08/2004;False;False;Frahm;;False;False;;;True;Terceira, Algar do Carvao, Lavafelder, Höhe 550 m;False;False;38.7275 , -27.2151;;False;False
BGBM;B;B 30 0318720;1;14;; ;Myurium hochstetteri;;Portugal;;False;False;False;Açores;False;False;False;26/08/2004 - 26/08/2004;False;False;Frahm;;False;False;;;True;Pico, Straße Piedade - Inselmitte (Longitudinal), am Abzweig nach Arrife. Straßenrand in Viehweiden. Höhe: 860 m.;False;False;38.4397 , -28.2376;;False;False
BGBM;B;B 30 0318721;1;14;; ;Myurium hochstetteri;;Portugal;;False;False;False;Madeira;False;False;False;03/09/2005 - 03/09/2005;False;False;Frahm;;False;False;;;True;Boca de Encumeada, Levada W Rocha Negra. Rand der Levada. Höhe 900 m;False;False;32.7543 , -17.0233;;False;False
BGBM;B;B 30 0318722;1;14;; ;Myurium hochstetteri;;Portugal;;False;False;False;Madeira;False;False;False;12/09/2005 - 12/09/2005;False;False;Frahm;;False;False;;;True;Straße Paúl da Serra - Porto Moniz, Fonte da Pedra. Erica-Buschwald und Straßenhänge. Höhe: 950 m;False;False;32.8274 , -17.1927;;False;False
BGBM;B;B 30 0318723;1;14;; ;Myurium hochstetteri;;Portugal;;False;False;False;Açores;False;False;False;20/08/2004 - 20/08/2004;False;False;Frahm;;False;False;;;True;"Flora von den Azoren. Terceira, Ribeira nördlich der Straße Doze Ribeiras-Inselmitte, SSE Hang des Pico da Catarina Vieira; oligitropher See und umgebende Cryptomeria Forsten; Lok. 5 Höhe: 550 m, No. Az-212";False;False;38.7128 , -27.309;;False;False
BGBM;B;B 30 0318724;1;14;; ;Myurium hochstetteri;;Vereinigtes Königreich;;False;False;False;Highland;False;False;False;28/08/2002 - 28/08/2002;False;False;S. M. Macvicar;;False;False;;;True;Schottland, Moidart, West Inverness, auf Schieferfelsen am Meeresufer;False;False;56.7857 , -5.858;;False;False
BGBM;B;B 30 0318725;1;14;; ;Myurium hochstetteri;;Portugal;;False;False;False;Açores;False;False;False;21/08/2004 - 21/08/2004;False;False;Frahm;;False;False;;;True;Terceira, Strasse Algar do Carvao nach Aqualva, Niedrige Laurus azorica-Juniperus brevifolia-Ilex perado-Wald, an Laurus, Höhe : 660m;False;False;38.7297 , -27.2138;;False;False
BGBM;B;B 30 0318726;1;14;; ;Myurium hochstetteri;;Portugal;;False;False;False;Açores;False;False;False;19/08/2004 - 19/08/2004;False;False;Frahm;;False;False;Frahm;False;False;Terceira, Algar do Carvao, Lavafelder, an Mauer, Höhe (m): 550;False;False;38.728 , -27.2155;;False;False
BGBM;B;B 30 0318727;1;14;; ;Neckera besseri;;Österreich;;False;False;False;Niederösterreich;False;False;False;17/07/2002 - 17/07/2002;False;False;V. Schiffner;;False;False;;;True;Im Weichselthale bei Baden;False;False;48.0021 , 16.2309;;False;False
BGBM;B;B 30 0318728;1;14;; ;Neckera besseri;;Österreich;;False;False;False;Niederösterreich;False;False;False;01/03/2011 - 31/05/2012;False;False;J. Baumgartner et P. Fürst;;False;False;;;True;Purbachgraben bei Baden, an schattigen Kalkfelsen, um 300 m s.m.;False;False;48.0021 , 16.2309;;False;False
BGBM;B;B 30 0318729;1;14;; ;Neckera besseri;;Österreich;;False;False;False;Niederösterreich;False;False;False;03/08/2002 - 03/08/2002;False;False;V. Schiffner;;False;False;;;True;Muckendorf [Muggendorf], an schattigen Kalkfelsen in der Nähe der Mira-Fälle [Myra-Fälle], 450 m s. m.;False;False;47.9137 , 15.9346;;False;False
BGBM;B;B 30 0318730;1;14;; ;Neckera besseri;;Russland;;False;False;False;Karelia republic(Карелия республика);False;False;False;10/07/2004 - 10/07/2004;False;False;V.F. Brotherus;;False;False;;;True;Finland: Carelia Ladogensis, Sprengel Soantaks, Vahkavuori in Felshöhlungen.;False;False;;;;True
BGBM;B;B 30 0318731;1;14;; ;Neckera besseri;;Slowakei;;False;False;False;Trenčiansky kraj;False;False;False;30/05/1977 - 30/05/1977;False;False;J. Vána;;False;False;;;True;Slovacia occid., opp. Pieštany , loco Pod Skalinami [Skaliny] prope pagum Nová Lehota, ca 600 m s.m.;False;False;48.6775 , 17.9872;;False;False
BGBM;B;B 30 0318732;1;14;; ;Neckera besseri;;Schweden;;False;False;False;Örebro län;False;False;False;04/08/1974 - 04/08/1974;False;False;Nils Hakelier;;False;False;;;True;Västmanland, Viker, nördlich von Älvhyttan, auf senkrechter Seite eines beschatteten Kalkblockes;False;False;59.466 , 14.8502;;False;False
BGBM;B;B 30 0318733;1;14;; ;Neckera besseri;;Ungarn;;False;False;False;Veszprém;False;False;False;28/04/2027 - 28/04/2027;False;False;Szepesfalvi;;False;False;;;True;Comit. Veszprem. In saxis calcareis silvarum Fagi silvatici proe pag. Fenyöfö.;False;False;47.349 , 17.7656;;False;False
BGBM;B;B 30 0318734;1;14;; ;Neckera besseri;;Österreich;;False;False;False;Steiermark;False;False;False;26/06/1976 - 26/06/1976;False;False;J. Poelt;;False;False;;;True;Ostalpen, Grazer Bergland, Steiermark: Weizklamm, ca. 6 km nordwestlich Weiz, Felsabbrüche, Kalk, ca. 680 m;False;False;47.2694 , 15.5805;;False;False
BGBM;B;B 30 0318735;1;14;; ;Neckera besseri;;Schweden;;False;False;False;Örebro län;False;False;False;16/08/1975 - 16/08/1975;False;False;Nils Hakelier & J.-P. Frahm;;False;False;;;True;Schweden, Västmanland, Viker nördl. von Älvhyttan, an kalkreichen Steinblöcken und Felswänden.;False;False;59.4675 , 14.8312;;False;False
BGBM;B;B 30 0318736;1;14;; ;Neckera besseri;;Slowakei;;False;False;False;Žilinský kraj;False;False;False;01/07/1954 - 31/07/1954;False;False;Zd. Pilous;;False;False;;;True;CSR. Slovakia, Malá Fatra, mont. Suchý, in cavernis calcariis.;False;False;49.1711 , 18.9564;;False;False
BGBM;B;B 30 0318737;1;14;; ;Neckera besseri;;Spanien;;False;False;False;Huesca;False;False;False;15/09/1980 - 15/09/1980;False;False;J. Eggers;;False;False;J. Eggers;False;False;Pyrenäen, Ordesa NP, westl. des Bielsa-Paradors, 1430m NN, am Grunde alter Buche;False;False;42.6712 , 0.0622782;;False;False
BGBM;B;B 30 0318738;1;14;; ;Neckera besseri;;Slowakei;;False;False;False;Košický kraj;False;False;False;08/06/1980 - 08/06/1980;False;False;J. Vána;;False;False;;;True;Slovacia orient., mts. Slovenské rudohorie, vallis rivuli Malý Ružínek prope pag. Malá Lodina, ca. 600 msm;False;False;48.8738 , 21.1327;;False;False
BGBM;B;B 30 0318739;1;14;; ;Neckera besseri;;Österreich;;False;False;False;Niederösterreich;False;False;False;26/06/1967 - 26/06/1967;False;False;Jakob Juratzka;;False;False;;;True;In der Jauling bei Sankt Veit an der Triesting [Stadtteil von Berndorf];False;False;47.9347 , 16.1498;;False;False
BGBM;B;B 30 0318740;1;14;; ;Neckera besseri;;Österreich;;False;False;False;Niederösterreich;False;False;False;29/08/1978 - 29/08/1978;False;False;J. B. Förster;;False;False;;;True;Felsensturz bei Gaisbichl [Geisbühel] bei Rabenstein Bezirk Kirchberg an der Pielach, ca 700 m.ü.m.;False;False;48.0457 , 15.478;;False;False
BGBM;B;B 30 0318741;1;14;; ;Neckera besseri;;Österreich;;False;False;False;Tirol;False;False;False;30/08/1986 - 30/08/1986;False;False;G. Schwab;;False;False;G. Schwab;False;False;Osttirol. Matrei: Frossnitztal bei Gruben, an trockenen, schattigen Gneisfelsen oberhalb des Fahrweges zur Katalalpe, ca. 1600 msm.;False;False;47.0547 , 12.4957;;False;False
BGBM;B;B 30 0318742;1;14;; ;Neckera cephalonica;;Portugal;;False;False;False;Madeira;False;False;False;13/09/2005 - 13/09/2005;False;False;Frahm;;False;False;;;True;Paúl da Serra, Posto Florestal Estanquinhos, 1570 m, Fichtenforst;False;False;32.7358 , -17.0519;;False;False
BGBM;B;B 30 0318743;1;14;; ;Neckera cephalonica;;Portugal;;False;False;False;Madeira;False;False;False;13/09/2005 - 13/09/2005;False;False;Frahm;;False;False;;;True;Madeira, Paul da Serra, Posto Florestal Estanquinhos  Fichtenforst  Höhe 1570 m  Lok 20;False;False;32.7602 , -17.0795;;False;False
BGBM;B;B 30 0318744;1;14;; ;Neckera cephalonica;;Portugal;;False;False;False;Madeira;False;False;False;13/09/2005 - 13/09/2005;False;False;Frahm;;False;False;;;True;"Paúl da Serra, Posto Florestal Estanquinhos; Fichtenforst; Höhe: 1570 m";False;False;32.749 , -17.0477;;False;False
BGBM;B;B 30 0318745;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Franche-Comté;False;False;False;07/06/2006 - 07/06/2006;False;False;J.-P. Frahm;;False;False;;;True;Dépt. Haute-Saône, Servance, Tal des R. de la Doue oberhalb Mielin, Karte: 3520B, Höhe 650 m;False;False;47.8102 , 6.72104;;False;False
BGBM;B;B 30 0318746;1;14;; ;Neckera complanata;;Portugal;;False;False;False;Madeira;False;False;False;05/09/2005 - 05/09/2005;False;False;Frahm;;False;False;;;True;oberer Lorbeerwald mit vorherrschend Erica und Wasserfall;False;False;32.76 , -17.123;;False;False
BGBM;B;B 30 0318747;1;14;; ;Neckera complanata;;Tschechien;;False;False;False;Liberecký kraj;False;False;False;01/07/2002 - 31/07/2002;False;False;Prof. Matouschek;;False;False;;;True;Nordböhmen: Jesckengebirge auf Phyllit am Abhange des Hammersteines  350 m;False;False;50.7843 , 14.9694;;False;False
BGBM;B;B 30 0318748;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Pays-de-Loire;False;False;False;18/04/2011 - 18/04/2011;False;False;Is. Douin;;False;False;;;True;Frankreich. Sarthe, auf Buchen im Forste von Perceygnes [Perseigne] oberhalb Neufchatel [Neufchâtel-en-Saosnois], 260 m s.m.;False;False;48.3998 , 0.247279;;False;False
BGBM;B;B 30 0318749;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;17/03/1981 - 17/03/1981;False;False;M. Weber;;False;False;R. Düll;False;False;Fl. Rheinland. Osteifel, Kr. Mechernich TK 5405/4, Kartstein-(Kakus-)höhle Nähe Eiserfey/Weyer, ca. 400 m MH, mitteldev. Kalk-(Travertin)Tuff, Felsen, Schluchtwald.;False;False;50.5445 , 6.66029;;False;False
BGBM;B;B 30 0318750;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Lorraine;False;False;False;24/09/1981 - 24/09/1981;False;False;Eggers, Frahm + Philippi;;False;False;;;True;"Frankreich: Cascade du Gehard N Le Girmont de Val D'Ajol, ca. 8 km S Remiremont, Granitfelsen, 570 m. LA. 47'55""N, 6'35""E.";False;False;47.9586 , 6.55675;;False;False
BGBM;B;B 30 0318751;1;14;; ;Neckera complanata;;Spanien;;False;False;False;Asturias;False;False;False;01/07/1984 - 31/07/1984;False;False;Jesus Munoz Fuente;;False;False;Jesus Munoz Fuente;False;False;Somiedo, Carretera al puerto, pr. Güa. Rocas siliceas al borde de la carretera. Altitud +/- 800 m. U.T.M. Z9TQH 27.;False;False;43.0815 , -6.26032;;False;False
BGBM;B;B 30 0318752;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Lorraine;False;False;False;09/07/1990 - 09/07/1990;False;False;Frahm;;False;False;;;True;"Flora von Frankreich. Dépt. Vosges, nördl. St. Etienne les Remiremont; an Fagus zusammen mit der Mastform! Alt. 550 m.";False;False;48.0199 , 6.61064;;False;False
BGBM;B;B 30 0318753;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Lorraine;False;False;False;09/07/1990 - 09/07/1990;False;False;Frahm;;False;False;;;True;"Flora von Frankreic. Dépt. Vosges, Nördl. St. Etienne les Remiremont; an Fagus; alt. 550 m.";False;False;48.022 , 6.6065;;False;False
BGBM;B;B 30 0318754;1;14;; ;Neckera complanata;;Bosnien und Herzegowina;;False;False;False;Republika Srpska;False;False;False;20/07/2004 - 20/07/2004;False;False;J. Glowacki;;False;False;;;True;Bosnien, Motajica bei Davor, Rijeka-Graben;False;False;45.0803 , 17.6681;;False;False
BGBM;B;B 30 0318755;1;14;; ;Neckera complanata;;Vereinigtes Königreich;;False;False;False;Highland;False;False;False;24/07/1988 - 24/07/1988;False;False;Frahm;;False;False;;;True;"British Bryological Society, Summer Meeting Beauly, Inverness-shire, Scotland; Moniack Glen, Easterness, vc. 96 creek, rocks & pine forest";False;False;57.4591 , -4.41593;;False;False
BGBM;B;B 30 0318756;1;14;; ;Neckera complanata;;Polen;;False;False;False;Śląskie;False;False;False;22/08/1987 - 22/08/1987;False;False;K. Jedrzejko;;False;False;;;True;Czestochowa Upland: Zlozeniec near Pilica, Prov. Katowice, Ruska range, forest section no. 191. On the vertical wall of the limestone rock in the Sudethian beech-forest Dentario enneaphyllidis-Fagetum.;False;False;50.4301 , 19.6484;;False;False
BGBM;B;B 30 0318757;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;;;;;09/03/2002 - 09/03/2002;False;False;O. Jaap;;False;False;;;True;Sachsenwald mit Neckera pumila und crispa, an alten  Buchen sehr häufig und nicht selten fruchtend. ;False;False;53.5376 , 10.3699;;False;False
BGBM;B;B 30 0318758;1;14;; ;Neckera complanata;;Slowenien;;False;False;False;Nova Gorica;False;False;False;01/05/2006 - 31/05/2006;False;False;K. Loitlesberger;;False;False;;;True;Österr. Küstenland : An alten Eichen im Panowitzer Walde bei Görz, 100-150 m s.m.;False;False;45.9454 , 13.652;;False;False
BGBM;B;B 30 0318759;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Franche-Comté;False;False;False;09/04/1991 - 09/04/1991;False;False;Frahm;;False;False;;;True;Dep. Haute Saone, Vesoul, Camp Romain, ca. 250 msm, an Kalkfelsen (?) Falaise;False;False;47.623 , 6.10373;;False;False
BGBM;B;B 30 0318760;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;27/02/1995 - 27/02/1995;False;False;J.-P. Frahm;;False;False;;;True;Kr. Euskirchen, Ruine Tomburg SE Rheinbach W Wormersdorf, Nephelin-Basaltkuppe, an Fels, 380 msm, MTB 5407B;False;False;50.5954 , 6.97375;;False;False
BGBM;B;B 30 0318761;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Rheinland-Pfalz;False;False;False;;;True;H. Andres;;False;False;Loeske;False;False;Kell: am Rösterkopf;False;False;49.675 , 6.83472;;False;False
BGBM;B;B 30 0318762;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Rheinland-Pfalz;False;False;False;;;True;H. Andres;;False;False;;;True;Florae Rhenanae. Westerwald. Wiedgebiet: schattige, feuchte felsen an der Ruine Ehrenstein. c. 190m.s.m. (M. Bl. 3099).;False;False;50.6169 , 7.45553;;False;False
BGBM;B;B 30 0318763;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Nordrhein-Westfalen;False;False;False;;;True;H. Andres;;False;False;;;True;Bergisches-Land. Brölgebiet: Herrnstein, im Gemäuer der Brücke über die Bröl, c. 105 m.s.m. (M. Bl. 2974).;False;False;50.8297 , 7.39033;;False;False
BGBM;B;B 30 0318764;1;14;; ;Neckera complanata;;Bosnien und Herzegowina;;False;False;False;Republika Srpska;False;False;False;22/07/2004 - 22/07/2004;False;False;J. Glowacki;;False;False;;;True;Blatnicatal bei Teslic, Velka Jasenica;False;False;44.6076 , 17.8589;;False;False
BGBM;B;B 30 0318765;1;14;; ;Neckera complanata;;Slowenien;;False;False;False;Laško;False;False;False;21/08/1998 - 21/08/1998;False;False;J. Glowacki;;False;False;;;True;Kamovc-Berg bei Tüffer/Lasko;False;False;46.1543 , 15.236;;False;False
BGBM;B;B 30 0318766;1;14;; ;Neckera complanata;;Slowenien;;False;False;False;Celje;False;False;False;28/02/1996 - 28/02/1996;False;False;Julius Glowacki;;False;False;;;True;Štajerska, Schloßberg bei Cilli (Celje).;False;False;46.2199 , 15.2723;;False;False
BGBM;B;B 30 0318767;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Lorraine;False;False;False;08/07/1985 - 08/07/1985;False;False;Frahm;;False;False;;;True;Dép. Vosges: zwischen La Montagne und Le Val d'Ajol, epiphytisch an Acer pseudoplatanus im Laubwald, ca. 550 m.;False;False;47.9166 , 6.5428;;False;False
BGBM;B;B 30 0318768;1;14;; ;Neckera complanata;;Slowakei;;False;False;False;Banskobystrický kraj;False;False;False;01/07/2049 - 31/07/2049;False;False;Zd. Pilous;;False;False;;;True;Montes Nízké Tatry: Mlynná prope Mýto pd. D. 780 m;False;False;48.8511 , 19.6292;;False;False
BGBM;B;B 30 0318769;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Lorraine;False;False;False;16/05/1984 - 16/05/1984;False;False;Frahm & Schumacker;;False;False;;;True;"Frankreich. Dépt. Vosges; Saut du Bouchot bei Sapois E Remiremont, Wasserfall und Umgebung auf Granit, ca. 500m.";False;False;48.0107 , 6.7554;;False;False
BGBM;B;B 30 0318770;1;14;; ;Neckera complanata;;Luxemburg;;False;False;False;Grevenmacher(Gréiwemaacher);False;False;False;13/04/1984 - 13/04/1984;False;False;J.-P. Frahm;;False;False;;;True;"Moselhang oberhalb Grevenmacher; Muschelkalkhänge ca. 250 m.";False;False;49.6754 , 6.42838;;False;False
BGBM;B;B 30 0318771;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Brandenburg;False;False;False;20/11/1970 - 20/11/1970;False;False;C. Roemer;;False;False;;;True;Deutschland: Rottstiel bei Neuruppin in der Mark Brandenburg, an Buchenstämmen;False;False;53.0157 , 12.8157;;False;False
BGBM;B;B 30 0318772;1;14;; ;Neckera complanata;;Vereinigtes Königreich;;False;False;False;North Somerset;False;False;False;08/01/1983 - 08/01/1983;False;False;S. L. Jury, F. J. Rumsey & M. J. Vagges;;False;False;;;True;"Somerset, v.c.6 (North Somerset); c. 14 km ESE Weston-Super-Mare,2km NNW Cheddar. 152m";False;False;51.3 , -2.78333;;False;False
BGBM;B;B 30 0318773;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Bayern;False;False;False;05/10/1985 - 05/10/1985;False;False;Frahm;;False;False;;;True;"Deutschland. Bayer, Kreis Oberallgäu; Kappel SE Nesslwang, Stieg zum Kappelkopf, 900-1300 m. Montaner Fichtenwald.";False;False;47.6093 , 10.5151;;False;False
BGBM;B;B 30 0318774;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Midi-Pyrénées;False;False;False;22/07/1987 - 22/07/1987;False;False;J.L. De Sloover;;False;False;J.L. De Sloover;False;False;Hautes-Pyrénées, au sud-est de Tramezaygues, vallée du Rioumajou, alt. 1150 m, sous bois, sur blocs rocheux.;False;False;42.766 , 0.304;;False;False
BGBM;B;B 30 0318775;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Lorraine;False;False;False;28/03/1988 - 28/03/1988;False;False;Frahm;;False;False;Frahm;False;False;Dep. Vosges  Autrive bei St. Ame'  E Remiremont  an Fraxinus  Granit  Boden;False;False;48.0235 , 6.66996;;False;False
BGBM;B;B 30 0318776;1;14;; ;Neckera complanata;;Spanien;;False;False;False;Asturias;False;False;False;04/02/1990 - 04/02/1990;False;False;J.M.F.;;False;False;JMF;False;False;Hs. Asturias (Yernes y Toneza) Baranco del Requeida pr Villaruiz;False;False;43.2527 , -6.11103;;False;False
BGBM;B;B 30 0318777;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Languedoc-Roussillon;False;False;False;03/07/1988 - 03/07/1988;False;False;J. L. De Sloover;;False;False;J. L. De Sloover;False;False;France, Gard, Méjannes-Le-Clap, vallée de la Cèze, alt. 200 m., chênaie à buis sur calcaire urgonien, sur bloc calcaire.;False;False;44.2627 , 4.34858;;False;False
BGBM;B;B 30 0318778;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Languedoc-Roussillon;False;False;False;08/07/1988 - 08/07/1988;False;False;J. L. De Sloover;;False;False;J. L. De Sloover;False;False;France, Gard, Méjannes-Le-Clap, vallée de la Cèze, Combe du Peyrol, alt. 100 m., buxaie dense, épiphyte sur tronc.;False;False;44.2421 , 4.36611;;False;False
BGBM;B;B 30 0318779;1;14;; ;Neckera complanata;;Polen;;False;False;False;Śląskie;False;False;False;30/06/1985 - 30/06/1985;False;False;H. Bednarek-Ochyra;;False;False;H. Bednarek-Ochyra;False;False;"Malopolska Upland, Kraków-Czestochowa Upland: Nature Reserve ""Sokole Góry"", 15 km SE of Czestochowa, elev. ca. 350 m (UTM grid CB4, ATPOL grid Ed-94). On shaded calcareous rocks exposed to the north.";False;False;50.7194 , 19.2755;;False;False
BGBM;B;B 30 0318780;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Schleswig-Holstein;False;False;False;01/10/1972 - 01/10/1972;False;False;Frahm;;False;False;;;True;Bachschlucht am Südende des Dobersdorfer Sees, Kr. Plön, MTB 1627;False;False;54.3105 , 10.3045;;False;False
BGBM;B;B 30 0318781;1;14;; ;Neckera complanata;;Finnland;;False;False;False;Itä-Suomen lääni(Östra Finlands län);False;False;False;06/08/1972 - 06/08/1972;False;False;S. R. Gradstein & J.G. de Molenaar;;False;False;S. R. Gradstein & J.G. de Molenaar;False;False;N Karelia: Tohmajärvi, Akkala, Hiidenvaara hill on steep shaed, NE facing, diabasic cliffs ;False;False;62.2083 , 30.3032;;False;False
BGBM;B;B 30 0318782;1;14;; ;Neckera complanata;;Tschechien;;False;False;False;Liberecký kraj;False;False;False;01/07/1954 - 31/07/1954;False;False;Zd. Pilous;;False;False;;;True;Križlice, Krkonoše;False;False;50.6609 , 15.511;;False;False
BGBM;B;B 30 0318783;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Schleswig-Holstein;False;False;False;11/05/1972 - 11/05/1972;False;False;Frahm;;False;False;;;True;sw Warnau, Staumauer an einem Teich, nordexponiert, m. Metzgeria furc. und Homalia;False;False;54.186 , 10.155;;False;False
BGBM;B;B 30 0318784;1;14;; ;Neckera complanata;;Slowakei;;False;False;False;Banskobystrický kraj;False;False;False;01/07/2049 - 31/07/2049;False;False;Zd. Pilous;;False;False;;;True;Slovakia. Montes Nízké Tatry: Mlynná prope Mýto pd. D. 780 m.;False;False;48.8843 , 19.6475;;False;False
BGBM;B;B 30 0318785;1;14;; ;Neckera complanata;;Italien;;False;False;False;Foggia;False;False;False;31/03/1973 - 31/03/1973;False;False;Frahm;;False;False;Frahm;False;False;Italien: Apulien Prov. Foggia, Forestra Umbra (Mte. Gargano), Buchenwald in 800 msm.;False;False;41.8162 , 15.9925;;False;False
BGBM;B;B 30 0318786;1;14;; ;Neckera complanata;;Bosnien und Herzegowina;;False;False;False;Federacija Bosne i Hercegovine;False;False;False;09/06/1979 - 09/06/1979;False;False;Anna Rusiñska;;False;False;;;True;Montes Vranica (Bosnia, Jugoslavia) - Ad corticem trunci in fageto fertili (cum Mercuriale perenni et Salvia glutinosa) in valle torrentis Borovnica. 1080 m s.m.;False;False;43.9757 , 17.8183;;False;False
BGBM;B;B 30 0318787;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Franche-Comté;False;False;False;23/09/1981 - 23/09/1981;False;False;Eggers + Frahm;;False;False;;;True;"Frankreich. Dépt. Haute-Saône, Südvogesen, Bachschlucht S La Rosiere ca. 15 km S Remiremont; Granitgestein, ca. 520 msm.";False;False;47.9044 , 6.62154;;False;False
BGBM;B;B 30 0318788;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Franche-Comté;False;False;False;22/12/1985 - 22/12/1985;False;False;Frahm & Millon;;False;False;;;True;"Dep. Haute Saone; Cascade du Raddon nordoestl. Melisey ca. 400 m, an kalkhaltigen Felsen.";False;False;47.7624 , 6.61345;;False;False
BGBM;B;B 30 0318789;1;14;; ;Neckera complanata;;Irland;;False;False;False;Longford;False;False;False;10/05/1968 - 10/05/1968;False;False;P. Hessel, J. Klein & W. V. Rubers;;False;False;W. V. Rubers;False;False;Longford, Rathcline House, 2 miles S.W. of Lanesborough. Epiphytic on Fraxinus;False;False;53.6487 , -7.99823;;False;False
BGBM;B;B 30 0318790;1;14;; ;Neckera complanata;;Frankreich;;False;False;False;Franche-Comté;False;False;False;;;True;Frahm;;False;False;;;True;Frankreich. Dépt Haute-Saône, Vesoul, Camp Romain, 300 m, an Kalkfelsen.;False;False;47.6264 , 6.09501;;False;False
BGBM;B;B 30 0318791;1;14;; ;Neckera complanata;;Finnland;;False;False;False;Oulun lääni(Uleåborgs län);False;False;False;09/07/1968 - 09/07/1968;False;False;Lars Fagerström;;False;False;;;True;Plants of Finland. Ka. Vehkalahti, Ihamaa, Hirvihaudanmäki, W-cliffs.;False;False;60.6843 , 27.3013;;False;False
BGBM;B;B 30 0318792;1;14;; ;Neckera complanata;;Portugal;;False;False;False;Lisboa;False;False;False;01/03/1964 - 31/03/1964;False;False;A. Wigger;;False;False;Fr. ;False;False;an Granitblöcken bei Cast. Monros (Mouros?) / Sintras;False;False;38.7926 , -9.38934;;False;False
BGBM;B;B 30 0318793;1;14;; ;Neckera complanata;;Deutschland;;False;False;False;Schleswig-Holstein;False;False;False;15/07/1974 - 15/07/1974;False;False;Frahm;;False;False;Frahm;False;False;Garrensee bei Mölln;False;False;53.6891 , 10.8531;;False;False
